shipment_id,origin_city,destination_city,pickup_date,delivery_date,weight_kg,distance_km,delivery_status,cost
SHP00281,Kolkata,Ahmedabad,2023-12-09,2023-12-12,23.05,1363.3,Delivered,1180.87
SHP00282,Mumbai,Hyderabad,2023-07-06,2023-07-09,2.03,1795.6,Delivered,1390.95
SHP00283,Chennai,Ahmedabad,2023-04-23,2023-04-30,44.02,281.0,Delivered,471.44
SHP00284,Hyderabad,Pune,2023-11-26,2023-12-02,1.14,508.2,Delivered,422.09
SHP00285,Bangalore,Ahmedabad,2023-05-12,2023-05-16,47.27,1090.0,Delivered,1095.64
SHP00286,Bangalore,Kolkata,2023-06-13,2023-06-20,24.72,1600.0,Delivered,1364.07
SHP00287,Hyderabad,Hyderabad,2023-01-28,2023-01-29,17.43,82.1,Delivered,204.23
SHP00288,Chennai,Mumbai,2023-06-21,2023-06-22,46.25,1968.2,Delivered,1775.58
SHP00289,Delhi,Ahmedabad,2023-10-14,2023-10-21,1.71,915.3,Delivered,752.45
SHP00290,Mumbai,Pune,2023-01-08,2023-01-15,29.28,724.9,Delivered,757.14
SHP00291,Chennai,Chennai,2023-12-26,2023-12-30,27.67,592.5,Delayed,644.09
SHP00292,Kolkata,Chennai,2023-10-30,2023-11-04,11.36,357.0,Delivered,383.67
SHP00293,Ahmedabad,Chennai,2023-10-18,2023-10-22,21.73,1585.2,Delivered,1344.11
SHP00294,Pune,Bangalore,2023-09-25,2023-09-27,32.79,1911.3,Delivered,1640.42
SHP00295,Hyderabad,Delhi,2023-12-11,2023-12-16,36.49,833.2,Delayed,871.2
SHP00296,Ahmedabad,Hyderabad,2023-10-22,2023-10-23,0.54,1905.3,Delivered,1497.89
SHP00297,Mumbai,Chennai,2023-02-16,2023-02-22,46.87,1649.4,Delivered,1519.48
SHP00298,Bangalore,Mumbai,2023-01-07,2023-01-14,8.64,967.3,Delivered,799.04
SHP00299,Pune,Chennai,2023-08-02,2023-08-05,12.06,1351.3,Delivered,1135.48
SHP00300,Ahmedabad,Kolkata,2023-06-28,2023-07-10,13.54,875.6,Failed,765.8
SHP00301,Delhi,Delhi,2023-10-19,2023-11-03,2.37,1121.9,Delayed,883.67
SHP00302,Ahmedabad,Pune,2023-11-22,2023-11-27,6.59,125.5,Delayed,189.27
SHP00303,Kolkata,Delhi,2023-05-11,2023-05-15,49.32,1395.6,Delivered,1344.0
SHP00304,Bangalore,Ahmedabad,2023-01-27,2023-02-03,16.1,115.1,Delivered,224.23
SHP00305,Hyderabad,Pune,2023-08-22,2023-09-01,6.21,1636.0,Delayed,1324.64
SHP00306,Mumbai,Pune,2023-06-09,2023-06-10,5.8,1651.6,Delivered,1319.35
SHP00307,Hyderabad,Ahmedabad,2023-08-14,2023-08-20,36.11,481.8,Delivered,592.03
SHP00308,Pune,Hyderabad,2023-02-07,2023-02-08,42.8,654.1,Delivered,746.2
SHP00309,Mumbai,Ahmedabad,2023-06-03,2023-06-08,13.22,967.8,Delivered,834.16
SHP00310,Chennai,Bangalore,2023-05-31,2023-06-04,1.54,1197.4,Delivered,967.61
SHP00311,Delhi,Pune,2023-10-08,2023-10-21,11.54,581.8,Delayed,542.01
SHP00312,Chennai,Pune,2023-09-28,2023-10-03,3.3,1189.0,Delivered,944.79
SHP00313,Chennai,Ahmedabad,2023-06-10,2023-06-17,5.62,602.6,Delivered,513.83
SHP00314,Hyderabad,Hyderabad,2023-04-02,2023-04-05,21.86,120.4,Delivered,248.52
SHP00315,Pune,Chennai,2023-08-18,2023-08-19,11.88,15.0,Delivered,119.25
SHP00316,Delhi,Kolkata,2023-03-05,2023-03-08,26.04,211.3,Delivered,344.81
SHP00317,Ahmedabad,Mumbai,2023-07-31,2023-08-01,13.05,1586.6,Delivered,1304.04
SHP00318,Mumbai,Hyderabad,2023-02-09,2023-02-12,47.06,1923.2,Delivered,1713.44
SHP00319,Mumbai,Bangalore,2023-04-24,2023-04-27,45.34,859.7,Failed,921.79
SHP00320,Kolkata,Hyderabad,2023-12-24,2023-12-28,28.56,1030.2,Delivered,981.72
SHP00321,Bangalore,Delhi,2023-01-01,2023-01-12,18.04,302.2,Failed,353.23
SHP00322,Kolkata,Chennai,2023-05-04,2023-05-11,19.37,1106.6,Delivered,984.39
SHP00323,Ahmedabad,Chennai,2023-06-24,2023-06-25,20.89,297.9,Delivered,381.63
SHP00324,Kolkata,Pune,2023-05-25,2023-05-31,36.52,1226.3,Delivered,1162.27
SHP00325,Mumbai,Chennai,2023-02-18,2023-02-21,22.86,1867.2,Delivered,1550.72
SHP00326,Hyderabad,Chennai,2023-07-14,2023-07-21,42.91,399.4,Delivered,581.76
SHP00327,Chennai,Ahmedabad,2023-09-29,2023-09-30,47.23,1531.5,Delivered,1439.61
SHP00328,Pune,Chennai,2023-08-21,2023-08-25,17.13,56.8,Delivered,192.13
SHP00329,Chennai,Chennai,2023-06-16,2023-06-22,28.25,757.2,Delivered,749.01
SHP00330,Chennai,Mumbai,2023-08-09,2023-08-12,5.21,230.4,Delivered,258.43
SHP00331,Delhi,Bangalore,2023-05-05,2023-05-11,10.42,711.4,Delivered,646.89
SHP00332,Mumbai,Pune,2023-01-15,2023-01-19,20.97,355.3,Delivered,417.22
SHP00333,Ahmedabad,Ahmedabad,2023-06-16,2023-06-23,10.71,752.9,Delivered,663.58
SHP00334,Ahmedabad,Chennai,2023-10-19,2023-10-21,43.89,840.9,Delivered,906.44
SHP00335,Pune,Pune,2023-02-07,2023-02-13,8.34,608.2,Delivered,531.59
SHP00336,Hyderabad,Bangalore,2023-04-16,2023-04-17,23.06,1316.7,Delivered,1162.25
SHP00337,Delhi,Ahmedabad,2023-08-14,2023-08-19,30.48,1838.5,Delivered,1562.99
SHP00338,Bangalore,Kolkata,2023-07-04,2023-07-08,34.75,807.2,Delivered,816.77
SHP00339,Hyderabad,Chennai,2023-02-14,2023-02-16,19.46,392.8,Failed,448.47
SHP00340,Kolkata,Pune,2023-06-07,2023-06-09,43.52,548.7,Delivered,663.06
SHP00341,Hyderabad,Hyderabad,2023-11-19,2023-11-27,28.63,1709.5,Delayed,1494.15
SHP00342,Hyderabad,Ahmedabad,2023-10-14,2023-10-19,22.26,1147.6,Delivered,1036.74
SHP00343,Chennai,Ahmedabad,2023-03-10,2023-03-24,3.83,915.5,Delayed,760.83
SHP00344,Hyderabad,Pune,2023-10-02,2023-10-03,23.5,307.8,Delivered,411.11
SHP00345,Ahmedabad,Chennai,2023-05-07,2023-05-13,41.13,905.0,Delayed,949.9
SHP00346,Kolkata,Delhi,2023-08-24,2023-08-30,30.92,564.2,Delivered,618.13
SHP00347,Kolkata,Mumbai,2023-01-18,2023-01-21,41.69,1886.9,Delivered,1687.6
SHP00348,Mumbai,Hyderabad,2023-03-19,2023-03-26,24.95,1769.3,Delivered,1489.52
SHP00349,Hyderabad,Hyderabad,2023-09-24,2023-09-27,6.36,177.0,Delivered,211.08
SHP00350,Chennai,Delhi,2023-10-26,2023-11-04,1.18,1038.1,Failed,836.81
SHP00351,Hyderabad,Chennai,2023-07-18,2023-07-22,15.51,457.9,Delivered,479.53
SHP00352,Bangalore,Ahmedabad,2023-01-26,2023-02-03,35.05,827.4,Delayed,827.01
SHP00353,Bangalore,Ahmedabad,2023-01-21,2023-01-26,39.62,1754.9,Delivered,1555.9
SHP00354,Chennai,Mumbai,2023-04-04,2023-04-06,15.14,1059.8,Delivered,924.89
SHP00355,Mumbai,Hyderabad,2023-01-05,2023-01-09,25.03,675.1,Delivered,675.77
SHP00356,Mumbai,Mumbai,2023-01-15,2023-01-25,21.35,423.7,Delayed,485.53
SHP00357,Kolkata,Hyderabad,2023-05-15,2023-05-22,20.82,1602.6,Delivered,1362.12
SHP00358,Kolkata,Chennai,2023-04-26,2023-04-28,11.95,1252.8,Delivered,1038.73
SHP00359,Delhi,Kolkata,2023-07-12,2023-07-14,7.25,941.5,Delivered,778.21
SHP00360,Chennai,Hyderabad,2023-12-27,2024-01-01,10.24,442.8,Delivered,438.46
SHP00361,Hyderabad,Kolkata,2023-03-21,2023-04-04,3.24,675.2,Delayed,570.62
SHP00362,Pune,Hyderabad,2023-03-28,2023-03-29,10.31,1920.1,Delivered,1528.38
SHP00363,Chennai,Ahmedabad,2023-02-23,2023-02-28,0.96,1045.0,Delivered,831.6
SHP00364,Delhi,Bangalore,2023-12-30,2024-01-04,31.55,807.4,Delivered,805.42
SHP00365,Kolkata,Chennai,2023-11-02,2023-11-13,16.16,1047.6,Failed,900.83
SHP00366,Chennai,Delhi,2023-05-28,2023-05-30,48.67,1560.2,Delivered,1465.38
SHP00367,Chennai,Kolkata,2023-10-01,2023-10-03,10.09,686.8,Delivered,626.1
SHP00368,Kolkata,Delhi,2023-09-21,2023-09-22,17.62,365.6,Delivered,415.32
SHP00369,Ahmedabad,Chennai,2023-09-17,2023-09-21,18.21,1174.0,Delivered,1034.6
SHP00370,Delhi,Pune,2023-12-18,2023-12-21,0.92,1333.8,Delivered,1040.05
SHP00371,Kolkata,Delhi,2023-02-02,2023-02-09,42.04,1428.3,Delivered,1328.85
SHP00372,Mumbai,Chennai,2023-12-18,2023-12-21,2.08,1765.2,Delayed,1388.68
SHP00373,Hyderabad,Ahmedabad,2023-12-07,2023-12-19,47.04,748.6,Delayed,853.69
SHP00374,Kolkata,Delhi,2023-08-28,2023-08-29,44.66,160.0,Delivered,401.13
SHP00375,Delhi,Kolkata,2023-12-02,2023-12-04,27.01,1917.1,Delivered,1632.03
SHP00376,Bangalore,Bangalore,2023-04-16,2023-04-17,27.41,875.7,Delivered,849.88
SHP00377,Mumbai,Delhi,2023-04-15,2023-04-16,32.86,1250.3,Delivered,1135.79
SHP00378,Bangalore,Kolkata,2023-02-07,2023-02-13,19.66,1335.9,Delivered,1158.04
SHP00379,Pune,Hyderabad,2023-12-28,2023-12-29,32.54,1097.6,Delivered,1044.89
SHP00380,Kolkata,Chennai,2023-06-30,2023-07-05,2.72,418.5,Delivered,397.21
SHP00381,Mumbai,Mumbai,2023-02-19,2023-02-26,3.18,1512.7,Delivered,1208.16
SHP00382,Hyderabad,Pune,2023-04-23,2023-04-28,23.13,1609.5,Failed,1380.25
SHP00383,Kolkata,Ahmedabad,2023-12-24,2023-12-30,27.71,1110.4,Delivered,1021.94
SHP00384,Hyderabad,Mumbai,2023-06-12,2023-06-13,44.45,982.2,Delivered,1023.62
SHP00385,Ahmedabad,Ahmedabad,2023-12-30,2024-01-03,5.68,236.7,Delivered,275.8
SHP00386,Chennai,Chennai,2023-12-30,2024-01-02,41.22,177.1,Delivered,400.09
SHP00387,Bangalore,Ahmedabad,2023-01-29,2023-01-30,10.9,685.7,Delivered,623.28
SHP00388,Mumbai,Bangalore,2023-01-30,2023-02-03,20.01,628.6,Delivered,604.66
SHP00389,Hyderabad,Delhi,2023-02-17,2023-03-01,16.17,1907.8,Failed,1570.77
SHP00390,Delhi,Bangalore,2023-07-18,2023-07-23,20.31,1569.4,Failed,1336.94
SHP00391,Hyderabad,Mumbai,2023-10-29,2023-10-30,7.95,1323.2,Delivered,1093.17
SHP00392,Delhi,Pune,2023-11-14,2023-11-19,25.43,1040.1,Delivered,942.21
SHP00393,Kolkata,Kolkata,2023-02-21,2023-02-24,40.18,343.1,Delayed,514.37
SHP00394,Mumbai,Pune,2023-03-16,2023-03-22,22.36,1957.1,Delivered,1621.45
SHP00395,Hyderabad,Chennai,2023-05-09,2023-05-14,24.79,756.3,Delivered,751.59
SHP00396,Pune,Chennai,2023-10-05,2023-10-07,42.51,222.8,Delivered,419.26
SHP00397,Hyderabad,Bangalore,2023-04-11,2023-04-12,35.45,992.7,Delivered,979.13
SHP00398,Ahmedabad,Kolkata,2023-05-09,2023-05-23,24.78,1749.3,Delayed,1477.67
SHP00399,Pune,Bangalore,2023-05-11,2023-05-17,13.26,1775.7,Delivered,1428.43
SHP00400,Mumbai,Delhi,2023-09-04,2023-09-07,44.3,31.8,Delivered,300.68
SHP00401,Ahmedabad,Hyderabad,2024-01-01,2024-01-07,29.06,1773.7,Delivered,1510.11
SHP00402,Hyderabad,Kolkata,2023-12-31,2024-01-04,11.45,550.3,Delivered,526.35
SHP00403,Delhi,Hyderabad,2023-04-15,2023-04-17,13.82,87.6,Delayed,201.82
SHP00404,Hyderabad,Pune,2023-01-30,2023-02-04,40.26,1697.1,Delivered,1542.89
SHP00405,Bangalore,Delhi,2023-11-06,2023-11-09,2.69,1729.1,Delivered,1349.71
SHP00406,Kolkata,Ahmedabad,2023-08-17,2023-08-27,49.61,1196.5,Delayed,1207.8
SHP00407,Chennai,Ahmedabad,2023-11-24,2023-11-26,6.95,1153.1,Delivered,943.72
SHP00408,Delhi,Hyderabad,2023-06-20,2023-06-27,39.91,1628.1,Delivered,1486.64
SHP00409,Bangalore,Mumbai,2023-05-22,2023-05-23,20.04,1574.8,Delivered,1342.8
SHP00410,Pune,Pune,2023-10-28,2023-10-31,24.86,1781.3,Delivered,1493.23
SHP00411,Kolkata,Hyderabad,2023-07-29,2023-07-30,44.09,1110.0,Delivered,1099.24
SHP00412,Mumbai,Delhi,2023-03-06,2023-03-07,20.94,1935.6,Delivered,1599.89
SHP00413,Delhi,Hyderabad,2023-09-06,2023-09-11,27.11,1992.3,Delivered,1691.18
SHP00414,Chennai,Chennai,2023-02-10,2023-02-23,2.94,241.9,Delayed,242.54
SHP00415,Kolkata,Bangalore,2023-09-13,2023-09-16,0.62,1700.6,Delivered,1335.93
SHP00416,Pune,Mumbai,2023-01-07,2023-01-14,12.62,1004.6,Delivered,870.65
SHP00417,Ahmedabad,Chennai,2023-05-28,2023-06-04,34.19,781.3,Delivered,825.95
SHP00418,Ahmedabad,Chennai,2023-06-12,2023-06-25,6.5,1230.0,Failed,1022.51
SHP00419,Chennai,Delhi,2023-08-29,2023-08-30,6.13,121.4,Delivered,168.81
SHP00420,Mumbai,Bangalore,2023-09-17,2023-09-19,20.84,1017.9,Delayed,926.57
SHP00421,Mumbai,Bangalore,2023-05-14,2023-05-20,32.57,1743.1,Delivered,1533.35
SHP00422,Pune,Kolkata,2023-03-10,2023-03-17,35.75,434.8,Delayed,570.81
SHP00423,Delhi,Pune,2023-01-29,2023-01-30,9.33,858.5,Delivered,723.25
SHP00424,Pune,Mumbai,2023-10-08,2023-10-12,4.44,1879.6,Delivered,1473.98
SHP00425,Hyderabad,Pune,2023-09-26,2023-09-30,47.05,862.8,Delivered,925.16
SHP00426,Mumbai,Delhi,2023-12-21,2023-12-30,13.4,723.2,Failed,656.78
SHP00427,Kolkata,Mumbai,2023-09-24,2023-10-01,42.74,886.7,Delivered,915.5
SHP00428,Hyderabad,Kolkata,2023-10-27,2023-10-30,43.24,1043.7,Delivered,1048.82
SHP00429,Ahmedabad,Hyderabad,2023-10-23,2023-10-28,38.74,1267.7,Delivered,1201.0
SHP00430,Ahmedabad,Chennai,2023-01-17,2023-01-31,8.86,1603.4,Delayed,1296.74
SHP00431,Bangalore,Mumbai,2023-01-06,2023-01-18,41.18,909.7,Failed,944.81
SHP00432,Chennai,Pune,2023-07-01,2023-07-07,38.58,1636.8,Delivered,1453.16
SHP00433,Hyderabad,Chennai,2023-04-14,2023-04-20,30.04,1072.1,Delivered,1019.31
SHP00434,Chennai,Delhi,2023-06-27,2023-07-04,17.19,683.6,Delivered,666.21
SHP00435,Pune,Pune,2023-12-01,2023-12-09,13.49,1319.3,Failed,1111.64
SHP00436,Hyderabad,Hyderabad,2023-08-16,2023-08-20,6.53,1438.3,Failed,1176.63
SHP00437,Pune,Delhi,2023-10-11,2023-10-14,25.73,1120.5,Delivered,1004.28
SHP00438,Bangalore,Ahmedabad,2023-09-02,2023-09-06,29.47,122.7,Delivered,301.27
SHP00439,Mumbai,Hyderabad,2023-07-12,2023-07-17,18.29,348.1,Delayed,387.29
SHP00440,Ahmedabad,Hyderabad,2023-09-26,2023-10-05,24.03,577.7,Delayed,599.75
SHP00441,Bangalore,Chennai,2023-08-19,2023-08-23,18.49,572.4,Delivered,564.7
SHP00442,Ahmedabad,Delhi,2023-04-25,2023-04-26,32.23,1350.1,Delivered,1227.15
SHP00443,Mumbai,Delhi,2023-02-15,2023-02-20,45.11,46.5,Delivered,302.49
SHP00444,Pune,Mumbai,2023-05-02,2023-05-07,8.61,1513.8,Delivered,1233.89
SHP00445,Mumbai,Pune,2023-06-19,2023-06-22,19.38,538.0,Delivered,545.1
SHP00446,Ahmedabad,Ahmedabad,2023-03-23,2023-03-28,7.47,626.9,Delivered,571.96
SHP00447,Ahmedabad,Delhi,2023-12-18,2023-12-22,31.43,1060.5,Delivered,1007.88
SHP00448,Chennai,Mumbai,2023-02-19,2023-02-20,36.58,439.7,Delivered,551.29
SHP00449,Kolkata,Ahmedabad,2023-03-18,2023-03-22,46.63,1770.1,Delivered,1604.17
SHP00450,Bangalore,Bangalore,2023-11-20,2023-11-23,14.3,179.9,Delivered,270.32
SHP00451,Hyderabad,Bangalore,2023-04-10,2023-04-16,47.54,894.3,Failed,953.88
SHP00452,Ahmedabad,Ahmedabad,2023-07-28,2023-07-29,3.63,1700.4,Delivered,1344.88
SHP00453,Bangalore,Bangalore,2023-04-05,2023-04-10,30.35,1235.5,Delivered,1134.33
SHP00454,Chennai,Kolkata,2023-12-04,2023-12-06,3.33,591.7,Delivered,504.34
SHP00455,Mumbai,Delhi,2023-12-15,2023-12-22,44.74,847.3,Delayed,900.93
SHP00456,Chennai,Kolkata,2023-06-30,2023-07-14,26.73,1416.3,Failed,1244.89
SHP00457,Delhi,Pune,2023-11-15,2023-11-17,33.63,1946.8,Delivered,1666.85
SHP00458,Delhi,Delhi,2023-01-27,2023-02-06,41.66,1787.3,Delayed,1590.14
SHP00459,Hyderabad,Mumbai,2023-11-29,2023-12-04,7.94,691.4,Delivered,590.73
SHP00460,Chennai,Kolkata,2023-08-23,2023-08-30,2.41,1996.4,Delayed,1551.51
SHP00461,Pune,Kolkata,2023-11-01,2023-11-04,44.0,17.0,Delivered,275.58
SHP00462,Hyderabad,Pune,2023-09-25,2023-10-02,16.09,65.0,Delivered,197.67
SHP00463,Pune,Kolkata,2023-09-11,2023-09-16,6.88,1649.4,Delivered,1325.04
SHP00464,Hyderabad,Hyderabad,2023-09-27,2023-10-01,23.69,406.9,Delivered,485.12
SHP00465,Delhi,Mumbai,2023-06-21,2023-06-23,30.12,130.9,Delivered,280.59
SHP00466,Hyderabad,Bangalore,2023-10-10,2023-10-16,2.03,481.9,Failed,405.84
SHP00467,Delhi,Mumbai,2023-08-13,2023-08-24,14.11,857.9,Failed,776.56
SHP00468,Ahmedabad,Hyderabad,2023-06-22,2023-06-28,2.12,1463.8,Delivered,1163.39
SHP00469,Mumbai,Pune,2023-10-04,2023-10-08,21.31,1252.4,Delivered,1083.49
SHP00470,Pune,Pune,2023-12-15,2023-12-21,44.81,482.9,Delivered,632.42
SHP00471,Chennai,Delhi,2023-03-26,2023-03-31,49.14,1011.5,Delivered,1055.87
SHP00472,Ahmedabad,Mumbai,2023-01-28,2023-01-31,32.03,1853.2,Delivered,1613.79
SHP00473,Ahmedabad,Ahmedabad,2023-10-02,2023-10-04,8.5,1631.9,Delivered,1298.84
SHP00474,Hyderabad,Ahmedabad,2023-12-12,2023-12-13,45.34,653.1,Delivered,770.39
SHP00475,Delhi,Pune,2023-03-25,2023-03-28,26.05,1964.7,Delivered,1662.46
SHP00476,Bangalore,Kolkata,2023-05-02,2023-05-03,8.11,1420.2,Delivered,1174.82
SHP00477,Pune,Pune,2023-05-24,2023-05-27,46.13,134.3,Delivered,393.66
SHP00478,Ahmedabad,Pune,2023-11-21,2023-11-24,37.99,80.0,Delivered,291.0
SHP00479,Hyderabad,Pune,2023-05-23,2023-05-27,36.72,345.1,Delivered,500.81
SHP00480,Kolkata,Pune,2023-12-11,2023-12-25,35.6,1458.4,Failed,1332.33
SHP00481,Mumbai,Ahmedabad,2023-08-21,2023-08-27,10.42,375.6,Delivered,392.99
SHP00482,Mumbai,Ahmedabad,2023-08-13,2023-08-16,10.94,1027.9,Delivered,888.43
SHP00483,Bangalore,Bangalore,2023-01-18,2023-01-24,34.57,195.6,Delivered,385.7
SHP00484,Delhi,Bangalore,2023-05-20,2023-05-23,11.38,1842.6,Delivered,1472.79
SHP00485,Hyderabad,Delhi,2023-04-08,2023-04-13,22.21,694.5,Delivered,666.12
SHP00486,Pune,Pune,2023-02-02,2023-02-09,39.21,1817.2,Delivered,1620.81
SHP00487,Delhi,Ahmedabad,2023-05-13,2023-05-20,39.31,1890.3,Delivered,1654.37
SHP00488,Mumbai,Mumbai,2023-03-30,2023-04-08,22.94,22.2,Delayed,163.69
SHP00489,Delhi,Hyderabad,2023-05-17,2023-05-18,39.71,933.6,Delivered,944.8
SHP00490,Mumbai,Delhi,2023-01-19,2023-01-21,42.01,59.1,Delivered,317.17
SHP00491,Delhi,Ahmedabad,2023-06-04,2023-06-10,32.91,1818.3,Delivered,1563.34
SHP00492,Bangalore,Mumbai,2023-10-20,2023-10-23,11.81,1041.6,Delayed,897.12
SHP00493,Chennai,Pune,2023-02-26,2023-03-05,14.06,159.1,Delivered,219.77
SHP00494,Bangalore,Chennai,2023-02-28,2023-03-04,16.08,229.5,Delivered,286.91
SHP00495,Bangalore,Pune,2023-02-05,2023-02-11,6.28,773.2,Delivered,655.33
SHP00496,Chennai,Bangalore,2023-04-27,2023-04-29,14.02,1881.1,Delivered,1514.27
SHP00497,Chennai,Hyderabad,2023-09-21,2023-10-05,10.87,1388.9,Failed,1159.86
SHP00498,Ahmedabad,Ahmedabad,2023-08-12,2023-08-18,23.04,1736.6,Delivered,1482.21
SHP00499,Ahmedabad,Ahmedabad,2023-10-05,2023-10-09,45.47,739.2,Delivered,841.97
SHP00500,Hyderabad,Kolkata,2023-06-20,2023-07-05,5.67,96.0,Failed,140.05
SHP00501,Pune,Hyderabad,2023-12-27,2024-01-01,36.15,1948.9,Delivered,1693.35
SHP00502,Pune,Kolkata,2023-12-15,2023-12-19,34.52,44.2,Delivered,243.12
SHP00503,Hyderabad,Hyderabad,2023-09-10,2023-09-11,5.24,1895.8,Delivered,1489.3
SHP00504,Bangalore,Bangalore,2023-05-21,2023-05-26,46.17,743.7,Delivered,839.27
SHP00505,Bangalore,Kolkata,2023-10-04,2023-10-13,28.64,30.1,Delayed,225.18
SHP00506,Mumbai,Mumbai,2023-10-19,2023-10-21,18.5,1381.4,Delivered,1162.34
SHP00507,Mumbai,Kolkata,2023-04-07,2023-04-09,37.95,1961.3,Delivered,1702.59
SHP00508,Pune,Delhi,2023-10-30,2023-11-14,13.24,1931.6,Delayed,1581.96
SHP00509,Hyderabad,Mumbai,2023-09-20,2023-09-24,34.83,330.3,Delivered,469.04
SHP00510,Kolkata,Delhi,2023-04-13,2023-04-17,2.47,370.7,Delivered,357.93
SHP00511,Ahmedabad,Pune,2023-11-02,2023-11-08,42.05,1135.4,Delivered,1131.46
SHP00512,Kolkata,Hyderabad,2023-06-03,2023-06-10,22.68,1278.2,Delayed,1123.12
SHP00513,Hyderabad,Mumbai,2023-12-19,2023-12-26,32.02,1481.4,Failed,1312.67
SHP00514,Mumbai,Hyderabad,2023-04-04,2023-04-09,11.45,370.3,Delivered,396.61
SHP00515,Pune,Pune,2023-06-25,2023-06-28,34.02,1918.4,Delivered,1645.27
SHP00516,Pune,Chennai,2023-04-09,2023-04-16,38.73,1281.1,Delayed,1194.56
SHP00517,Mumbai,Ahmedabad,2023-03-23,2023-03-28,23.92,1695.6,Delivered,1452.7
SHP00518,Kolkata,Hyderabad,2023-04-06,2023-04-15,31.08,1084.7,Delayed,1016.27
SHP00519,Delhi,Pune,2023-09-20,2023-09-23,23.09,834.4,Delivered,779.31
SHP00520,Delhi,Hyderabad,2023-09-09,2023-09-12,44.76,1954.6,Delivered,1745.8
SHP00521,Mumbai,Pune,2023-04-23,2023-04-24,25.14,1168.4,Delivered,1061.31
SHP00522,Delhi,Delhi,2023-02-11,2023-02-13,42.17,1735.1,Delivered,1547.18
SHP00523,Chennai,Pune,2023-01-26,2023-01-30,40.17,1907.1,Delivered,1672.25
SHP00524,Hyderabad,Kolkata,2023-05-19,2023-05-27,20.82,1354.0,Delayed,1158.45
SHP00525,Hyderabad,Chennai,2023-11-23,2023-11-25,11.89,1102.4,Delivered,931.44
SHP00526,Mumbai,Hyderabad,2023-11-17,2023-11-29,20.6,17.0,Delayed,176.29
SHP00527,Bangalore,Pune,2023-08-17,2023-08-18,41.4,89.6,Delivered,332.75
SHP00528,Ahmedabad,Pune,2023-10-09,2023-10-13,11.77,409.7,Failed,422.63
SHP00529,Kolkata,Hyderabad,2023-05-06,2023-05-16,26.46,380.2,Failed,447.7
SHP00530,Mumbai,Ahmedabad,2023-07-06,2023-07-08,40.4,517.0,Delivered,625.44
SHP00531,Delhi,Chennai,2023-07-03,2023-07-09,18.0,616.8,Delivered,591.53
SHP00532,Kolkata,Chennai,2023-08-23,2023-08-24,32.29,726.5,Delivered,747.2
SHP00533,Bangalore,Pune,2023-04-05,2023-04-11,12.66,846.9,Delivered,734.33
SHP00534,Delhi,Mumbai,2023-08-24,2023-08-28,5.91,206.7,Delivered,230.99
SHP00535,Pune,Delhi,2023-08-25,2023-09-02,39.82,94.3,Failed,302.83
SHP00536,Ahmedabad,Chennai,2023-02-19,2023-02-28,5.4,1351.1,Delayed,1100.33
SHP00537,Chennai,Chennai,2023-03-13,2023-03-18,13.93,1079.3,Delivered,940.63
SHP00538,Delhi,Bangalore,2023-06-03,2023-06-05,42.83,893.8,Delivered,937.47
SHP00539,Chennai,Kolkata,2023-03-07,2023-03-13,17.65,1272.5,Delivered,1076.21
SHP00540,Kolkata,Chennai,2023-04-26,2023-04-29,48.67,1657.1,Delivered,1551.78
SHP00541,Chennai,Delhi,2023-05-15,2023-05-18,49.0,861.1,Delivered,959.45
SHP00542,Kolkata,Kolkata,2023-06-08,2023-06-19,13.78,1285.8,Delayed,1071.34
SHP00543,Kolkata,Kolkata,2023-10-01,2023-10-03,2.53,1907.6,Delivered,1501.54
SHP00544,Kolkata,Hyderabad,2023-08-12,2023-08-15,35.4,1680.9,Delivered,1501.35
SHP00545,Kolkata,Hyderabad,2023-07-01,2023-07-04,22.82,857.7,Failed,808.97
SHP00546,Kolkata,Hyderabad,2023-02-25,2023-03-03,5.49,1293.0,Delivered,1040.13
SHP00547,Delhi,Hyderabad,2023-04-13,2023-04-24,35.52,362.4,Failed,498.54
SHP00548,Kolkata,Bangalore,2023-06-19,2023-06-22,2.04,1125.4,Delivered,904.74
SHP00549,Delhi,Chennai,2023-08-26,2023-08-28,43.57,1962.8,Delivered,1735.98
SHP00550,Kolkata,Hyderabad,2023-02-04,2023-02-08,7.36,1041.4,Delayed,885.04
SHP00551,Chennai,Pune,2023-09-11,2023-09-14,6.8,1856.0,Delivered,1485.76
SHP00552,Pune,Mumbai,2023-06-07,2023-06-20,9.2,820.6,Failed,701.1
SHP00553,Kolkata,Hyderabad,2023-02-27,2023-03-04,48.03,1997.7,Failed,1791.85
SHP00554,Bangalore,Chennai,2023-01-24,2023-01-31,34.81,1162.6,Delivered,1103.55
SHP00555,Kolkata,Hyderabad,2023-04-22,2023-04-27,40.17,94.1,Delivered,307.03
SHP00556,Kolkata,Bangalore,2023-01-03,2023-01-05,20.18,1177.6,Delivered,1028.44
SHP00557,Chennai,Delhi,2023-11-03,2023-11-11,17.15,556.4,Delayed,569.27
SHP00558,Ahmedabad,Delhi,2023-03-31,2023-04-03,12.11,74.6,Delivered,169.19
SHP00559,Hyderabad,Chennai,2023-07-08,2023-07-15,24.29,1643.5,Delivered,1392.75
SHP00560,Chennai,Pune,2023-04-28,2023-05-02,27.82,558.7,Delivered,593.04
SHP00561,Bangalore,Delhi,2023-12-19,2023-12-20,31.77,1595.1,Delivered,1405.9
